ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
9362859,APARTMENT,APARTMENT,199000,62.0,1,Antwerp,Flanders,2880,Sint-Amandsesteenweg,1,FLANDERS,,,0.0,0.0,0.0,62,,,,,,2017,,True,,,,,,,,
9362860,APARTMENT,APARTMENT,199000,62.0,1,Antwerp,Flanders,2880,Sint-Amandsesteenweg,,FLANDERS,,,0.0,0.0,0.0,62,,,,,,2017,,True,,,,,,,,
9362872,HOUSE,HOUSE,,194.0,3,East Flanders,Flanders,9080,Rietveldstraat,,FLANDERS,,,0.0,0.0,0.0,194,,,,,AS_NEW,1990,,,NON_FLOOD_ZONE,GAS,True,,True,800,INSTALLED,
9362941,HOUSE,HOUSE,,,4,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362942,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362943,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362944,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362945,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362946,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Pierre Corneliskaai,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362947,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362948,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362949,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362950,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362952,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362953,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362954,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362955,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362956,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362957,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362958,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362959,HOUSE,HOUSE,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9362960,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362961,APARTMENT,APARTMENT,,70.0,1,East Flanders,Flanders,9300,Wijmenput,2,FLANDERS,,,0.0,0.0,0.0,70,,,,,,,,True,,,,,True,,,
9362962,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362963,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362964,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362965,APARTMENT,APARTMENT,,70.0,1,East Flanders,Flanders,9300,Wijmenput,2,FLANDERS,,,0.0,0.0,0.0,70,,,,,,,,True,,,,,True,,,
9362966,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362967,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362968,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362969,APARTMENT,APARTMENT,,,1,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362970,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362971,APARTMENT,APARTMENT,,,4,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362972,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,1,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362973,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362974,APARTMENT,APARTMENT,,95.0,2,East Flanders,Flanders,9300,Wijmenput,1,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362975,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362976,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362977,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,1,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362978,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362979,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,2,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362980,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362981,APARTMENT,APARTMENT,,95.0,2,East Flanders,Flanders,9300,Wijmenput,2,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362982,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9362983,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,2,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362984,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,3,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362986,APARTMENT,APARTMENT,,95.0,2,East Flanders,Flanders,9300,Wijmenput,3,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362987,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362988,APARTMENT,APARTMENT,,95.0,3,East Flanders,Flanders,9300,Wijmenput,3,FLANDERS,,,0.0,0.0,0.0,95,,,,,,,,True,,,,,True,,,
9362989,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362990,APARTMENT,APARTMENT,,,1,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362991,APARTMENT,APARTMENT,,,4,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362992,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362993,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362994,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362995,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362996,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362997,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362998,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9362999,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363000,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363001,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363002,APARTMENT,APARTMENT,,,3,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363003,APARTMENT,APARTMENT,,,2,East Flanders,Flanders,9300,Wijmenput,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363004,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9363005,HOUSE,HOUSE,,,3,East Flanders,Flanders,9300,,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9363006,HOUSE,HOUSE,,,4,East Flanders,Flanders,9300,,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
9363007,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9363008,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Monica Vancloosterstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,2021,,,NON_FLOOD_ZONE,,,,True,,,
9363030,HOUSE,HOUSE,,120.0,3,Hainaut,Wallonie,7700,,,WALLONIE,,,,,,120,,,True,,TO_RENOVATE,,2,,,,True,,,,,
9363031,HOUSE,HOUSE,,,3,Hainaut,Wallonie,7500,,,WALLONIE,,,,,,,,,True,,,,2,,,GAS,True,,,,,
9363050,HOUSE,APARTMENT_BLOCK,365000,,,East Flanders,Flanders,9300,Dirk Martensstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
9363059,HOUSE,HOUSE,,240.0,5,Antwerp,Flanders,2060,Marnixstraat,,FLANDERS,,,0.0,0.0,0.0,240,,,True,,TO_RENOVATE,1909,,,NON_FLOOD_ZONE,GAS,True,,True,90,INSTALLED,40
9363114,HOUSE,HOUSE,310000,,3,,,04638,,,,,,,,,,,,,,,,,,,GAS,True,,True,108,INSTALLED,
9363115,APARTMENT,APARTMENT,118000,,3,,,04280,,,,,,,,,,,,,,AS_NEW,,,,,,True,,,,INSTALLED,
9363124,HOUSE,HOUSE,,,3,East Flanders,Flanders,9450,Muisstraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,,AS_NEW,1983,,,,,True,,,,,17
9363147,HOUSE,HOUSE,349500,170.0,4,Liège,Wallonie,4920,Rue aux Deux Croix,,WALLONIE,,,0.0,0.0,0.0,170,,,,,,2022,,,,GAS,True,,,,NOT_INSTALLED,
9363149,HOUSE,HOUSE,324000,170.0,4,Liège,Wallonie,4920,Rue aux Deux Croix,,WALLONIE,,,0.0,0.0,0.0,170,,,,,,2022,,,,GAS,True,,,,NOT_INSTALLED,
9363150,HOUSE,HOUSE,349500,170.0,4,Liège,Wallonie,4920,Rue aux Deux Croix,,WALLONIE,,,0.0,0.0,0.0,170,,,,,,2022,,,,GAS,True,,,,NOT_INSTALLED,
9363262,HOUSE,HOUSE,,171.0,3,East Flanders,Flanders,9420,Bosstraat,,FLANDERS,URBAN,,1000.0,100.0,0.0,171,,True,,,GOOD,,3,,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,16
9363264,APARTMENT,APARTMENT,,40.0,1,Brussels,Brussels,1050,Rue de la Concorde,1,BRUSSELS,ISOLATED,,0.0,0.0,0.0,40,,,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,USA_INSTALLED,
9363482,HOUSE,HOUSE,,330.0,6,East Flanders,Flanders,9308,Gijzegem-Dorp,,FLANDERS,ISOLATED,,0.0,0.0,0.0,330,,,True,,AS_NEW,,3,,,GAS,True,,True,210,HYPER_EQUIPPED,11
9363517,APARTMENT,PENTHOUSE,110000,88.0,3,Hainaut,Wallonie,6000,,,WALLONIE,,,,,,88,,,,,GOOD,,,,,,,,,,,
9363605,APARTMENT,APARTMENT,297000,102.0,1,,,03581,,,,,,,,,102,,,,True,,,,,,,,,,,,
9363608,APARTMENT,APARTMENT,241900,107.0,3,,,03189,,,,,,,,,107,,,,True,,,,,,,,,,,,
9363799,APARTMENT,APARTMENT,472712,129.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,129,,,,,AS_NEW,,,True,,,,,,,,
9363800,APARTMENT,APARTMENT,385744,109.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,109,,,,,AS_NEW,,,True,,,,,,,,
9363801,APARTMENT,APARTMENT,497448,133.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,133,,,,,AS_NEW,,,True,,,,,,,,
9363802,APARTMENT,APARTMENT,471675,129.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,129,,,,,AS_NEW,,,True,,,,,,,,
9363803,APARTMENT,APARTMENT,374342,109.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,109,,,,,AS_NEW,,,True,,,,,,,,
9363804,APARTMENT,APARTMENT,418569,133.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,133,,,,,AS_NEW,,,True,,,,,,,,
9363805,APARTMENT,APARTMENT,493012,129.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,129,,,,,AS_NEW,,,True,,,,,,,,
9363806,APARTMENT,APARTMENT,379584,109.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,109,,,,,AS_NEW,,,True,,,,,,,,
9363807,APARTMENT,APARTMENT,439769,133.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,133,,,,,AS_NEW,,,True,,,,,,,,
9363808,APARTMENT,PENTHOUSE,578934,129.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,6,WALLONIE,URBAN,,450.0,650.0,0.0,129,,,,,AS_NEW,,,True,,,,,,,,
9363809,APARTMENT,PENTHOUSE,,173.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,6,WALLONIE,URBAN,,450.0,650.0,0.0,173,,,,,AS_NEW,,,True,,,,,,,,
9363810,APARTMENT,APARTMENT,328041,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363811,APARTMENT,APARTMENT,333341,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363812,APARTMENT,APARTMENT,338641,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363813,APARTMENT,APARTMENT,343941,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363814,APARTMENT,APARTMENT,343876,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363815,APARTMENT,APARTMENT,250762,66.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,66,,,,,AS_NEW,,,True,,,,,,,,
9363816,APARTMENT,APARTMENT,354541,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363817,APARTMENT,APARTMENT,,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363818,APARTMENT,APARTMENT,,66.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,66,,,,,AS_NEW,,,True,,,,,,,,
9363819,APARTMENT,APARTMENT,323836,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363820,APARTMENT,APARTMENT,315690,99.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,99,,,,,AS_NEW,,,True,,,,,,,,
9363821,APARTMENT,APARTMENT,284514,86.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,86,,,,,AS_NEW,,,True,,,,,,,,
9363822,APARTMENT,APARTMENT,,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363823,APARTMENT,APARTMENT,321054,99.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,99,,,,,AS_NEW,,,True,,,,,,,,
9363824,APARTMENT,APARTMENT,289780,85.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,85,,,,,AS_NEW,,,True,,,,,,,,
9363825,APARTMENT,APARTMENT,,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363826,APARTMENT,APARTMENT,326360,99.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,99,,,,,AS_NEW,,,True,,,,,,,,
9363827,APARTMENT,APARTMENT,295080,85.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,85,,,,,AS_NEW,,,True,,,,,,,,
9363828,APARTMENT,APARTMENT,339701,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363829,APARTMENT,APARTMENT,331656,99.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,99,,,,,AS_NEW,,,True,,,,,,,,
9363830,APARTMENT,APARTMENT,305680,85.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,85,,,,,AS_NEW,,,True,,,,,,,,
9363831,APARTMENT,APARTMENT,350301,94.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,94,,,,,AS_NEW,,,True,,,,,,,,
9363832,APARTMENT,APARTMENT,340248,100.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,100,,,,,AS_NEW,,,True,,,,,,,,
9363833,APARTMENT,APARTMENT,319596,89.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,,WALLONIE,URBAN,,450.0,650.0,0.0,89,,,,,AS_NEW,,,True,,,,,,,,
9363834,APARTMENT,APARTMENT,318588,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363835,APARTMENT,APARTMENT,,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363836,APARTMENT,APARTMENT,323678,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363837,APARTMENT,APARTMENT,323495,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363838,APARTMENT,APARTMENT,212002,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363839,APARTMENT,APARTMENT,329013,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363840,APARTMENT,APARTMENT,328795,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363841,APARTMENT,APARTMENT,,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363842,APARTMENT,APARTMENT,334313,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363843,APARTMENT,APARTMENT,334095,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363844,APARTMENT,APARTMENT,224724,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363845,APARTMENT,APARTMENT,339628,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,4,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363846,APARTMENT,APARTMENT,,96.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,96,,,,,AS_NEW,,,True,,,,,,,,
9363847,APARTMENT,APARTMENT,,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363848,APARTMENT,APARTMENT,350228,93.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,5,WALLONIE,URBAN,,450.0,650.0,0.0,93,,,,,AS_NEW,,,True,,,,,,,,
9363849,APARTMENT,APARTMENT,352076,112.0,3,Namur,Wallonie,5000,Rue du Premier Lanciers,,WALLONIE,URBAN,,450.0,650.0,0.0,112,,,,,AS_NEW,,,True,,,,,,,,
9363850,APARTMENT,APARTMENT,261351,75.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,,WALLONIE,URBAN,,450.0,650.0,0.0,75,,,,,AS_NEW,,,True,,,,,,,,
9363851,APARTMENT,APARTMENT,312319,88.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,88,,,,,AS_NEW,,,True,,,,,,,,
9363852,APARTMENT,APARTMENT,,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363853,APARTMENT,APARTMENT,323524,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,1,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363854,APARTMENT,APARTMENT,,87.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,87,,,,,AS_NEW,,,True,,,,,,,,
9363855,APARTMENT,APARTMENT,,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
9363856,APARTMENT,APARTMENT,328843,92.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,2,WALLONIE,URBAN,,450.0,650.0,0.0,92,,,,,AS_NEW,,,True,,,,,,,,
9363857,APARTMENT,APARTMENT,322896,87.0,2,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,87,,,,,AS_NEW,,,True,,,,,,,,
9363858,APARTMENT,APARTMENT,218398,61.0,1,Namur,Wallonie,5000,Rue du Premier Lanciers,3,WALLONIE,URBAN,,450.0,650.0,0.0,61,,,,,AS_NEW,,,True,,,,,,,,
