ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,KitchekType,LivingRoomArea,HasBalcony,HasGarden,GardenArea
8185529,HOUSE,MIXED_USE_BUILDING,,,,Liège,Wallonie,4000,rue Hemricourt,,WALLONIE,URBAN,,25.0,0.0,0.0,,,,,,,,2,,,,,,,,,
8186226,HOUSE,APARTMENT_BLOCK,,282.0,6,East Flanders,Flanders,9000,Koopvaardijlaan,,FLANDERS,,,0.0,0.0,0.0,282,,,True,,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,,,NOT_INSTALLED,,,,
8187083,HOUSE,HOUSE,,,3,Limburg,Flanders,3680,Heirweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,NON_FLOOD_ZONE,,,,,,True,
8187084,HOUSE,HOUSE,,,3,Limburg,Flanders,3680,Heirweg,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,NON_FLOOD_ZONE,,,,,,True,
8187172,HOUSE,HOUSE,,170.0,3,West Flanders,Flanders,8580,Molenstraat,,FLANDERS,,,0.0,0.0,0.0,170,,,True,,,1966,,,NON_FLOOD_ZONE,,,,18,,True,1088
8187219,APARTMENT,APARTMENT,,100.0,2,West Flanders,Flanders,8301,Kerkstraat,1,FLANDERS,,,0.0,0.0,0.0,100,,,,True,,2005,,True,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,,
8187220,APARTMENT,APARTMENT,,88.0,2,West Flanders,Flanders,8301,Graaf d'Ursellaan,3,FLANDERS,,,0.0,0.0,0.0,88,,,True,True,AS_NEW,1975,,True,NON_FLOOD_ZONE,FUELOIL,,INSTALLED,,,,
8188039,APARTMENT,APARTMENT,949000,500.0,4,,,29602,,3,,,,,,,500,,,,,AS_NEW,,,,,,,,,,,
8188979,APARTMENT,APARTMENT,,65.0,2,West Flanders,Flanders,8670,Prins Albertplein,5,FLANDERS,,,0.0,0.0,0.0,65,,,True,,GOOD,1999,2,True,NON_FLOOD_ZONE,GAS,True,INSTALLED,,,,
8190460,HOUSE,HOUSE,,176.0,3,East Flanders,Flanders,9750,Kruishoutemsesteenweg,,FLANDERS,RESIDENTIAL,,500.0,500.0,250.0,176,,True,,True,GOOD,1940,4,,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,16,,True,600
8190605,APARTMENT,APARTMENT,369000,,2,West Flanders,Flanders,8301,,,FLANDERS,,,,,,,,,,,GOOD,,2,True,,,,,,,,
8190992,APARTMENT,PENTHOUSE,,142.0,2,Flemish Brabant,Flanders,3130,Dorpsstraat,2,FLANDERS,,,0.0,0.0,0.0,142,,,True,,,,,True,NON_FLOOD_ZONE,GAS,,INSTALLED,,,,
8191138,APARTMENT,APARTMENT,,122.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,7,FLANDERS,URBAN,,0.0,0.0,0.0,122,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191141,APARTMENT,APARTMENT,,113.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,6,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,113,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191142,APARTMENT,APARTMENT,,101.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,5,FLANDERS,URBAN,,0.0,0.0,0.0,101,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191144,APARTMENT,APARTMENT,,122.0,3,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,5,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,122,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191145,APARTMENT,APARTMENT,,133.0,3,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,5,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,133,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191146,APARTMENT,APARTMENT,,131.0,3,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,5,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,131,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191147,APARTMENT,APARTMENT,,121.0,3,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,5,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,121,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191148,APARTMENT,APARTMENT,,101.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,URBAN,,0.0,0.0,0.0,101,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191149,APARTMENT,APARTMENT,,84.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,84,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191151,APARTMENT,APARTMENT,,100.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,100,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191154,APARTMENT,APARTMENT,,100.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,100,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191155,APARTMENT,APARTMENT,,95.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,95,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191157,APARTMENT,APARTMENT,,101.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,101,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191159,APARTMENT,APARTMENT,,84.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,84,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191160,APARTMENT,APARTMENT,,91.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,3,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,91,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8191164,APARTMENT,APARTMENT,,91.0,2,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,91,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8192106,HOUSE,HOUSE,,105.0,2,Hainaut,Wallonie,7760,,,WALLONIE,,,,,,105,,,,,TO_BE_DONE_UP,,2,,,PELLET,,SEMI_EQUIPPED,,,,
8192293,APARTMENT,APARTMENT,,99.0,3,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,99,,,,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192294,APARTMENT,APARTMENT,,65.0,1,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,65,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192295,APARTMENT,APARTMENT,,82.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,,,1000.0,0.0,0.0,82,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192296,APARTMENT,APARTMENT,,99.0,3,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,99,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192297,APARTMENT,APARTMENT,,65.0,1,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,65,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192298,APARTMENT,APARTMENT,,82.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,82,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192299,APARTMENT,APARTMENT,,92.0,3,Luxembourg,Wallonie,6700,Avenue de Longwy,3,WALLONIE,URBAN,,1000.0,0.0,0.0,92,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192300,APARTMENT,APARTMENT,,97.0,3,Luxembourg,Wallonie,6700,Avenue de Longwy,3,WALLONIE,URBAN,,1000.0,0.0,0.0,97,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192301,APARTMENT,APARTMENT,,83.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,,WALLONIE,URBAN,,1000.0,0.0,0.0,83,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192302,APARTMENT,APARTMENT,,45.0,1,Luxembourg,Wallonie,6700,Avenue de Longwy,,WALLONIE,URBAN,,1000.0,0.0,0.0,45,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192303,APARTMENT,APARTMENT,,83.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,83,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192304,APARTMENT,APARTMENT,,56.0,1,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,56,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192306,APARTMENT,APARTMENT,,79.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,79,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192307,APARTMENT,APARTMENT,,79.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,1,WALLONIE,URBAN,,1000.0,0.0,0.0,79,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192308,APARTMENT,APARTMENT,,83.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,83,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192309,APARTMENT,APARTMENT,,56.0,1,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,56,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192310,APARTMENT,APARTMENT,,79.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,79,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192311,APARTMENT,APARTMENT,,79.0,2,Luxembourg,Wallonie,6700,Avenue de Longwy,2,WALLONIE,URBAN,,1000.0,0.0,0.0,79,,,True,,AS_NEW,2020,,True,,GAS,,INSTALLED,,,,
8192655,APARTMENT,APARTMENT,,146.0,3,West Flanders,Flanders,8300,,,FLANDERS,,,,,,146,,,True,,GOOD,1997,2,True,,,True,INSTALLED,,,,
8192691,APARTMENT,APARTMENT,,123.0,3,East Flanders,Flanders,9620,Bevegemkouter,,FLANDERS,URBAN,,0.0,0.0,0.0,123,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,,,True,38
8192692,APARTMENT,APARTMENT,,106.0,2,East Flanders,Flanders,9620,Bevegemkouter,2,FLANDERS,URBAN,,0.0,0.0,0.0,106,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,10,,,
8192693,APARTMENT,APARTMENT,,95.0,2,East Flanders,Flanders,9620,Bevegemkouter,3,FLANDERS,URBAN,,0.0,0.0,0.0,95,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,6,,,
8192695,APARTMENT,APARTMENT,,90.0,2,East Flanders,Flanders,9620,Bevegemkouter,1,FLANDERS,URBAN,,0.0,0.0,0.0,90,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,8,,,
8192697,APARTMENT,APARTMENT,,101.0,2,East Flanders,Flanders,9620,Bevegemkouter,1,FLANDERS,URBAN,,0.0,0.0,0.0,101,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,10,,,
8192699,APARTMENT,APARTMENT,,101.0,2,East Flanders,Flanders,9620,Bevegemkouter,2,FLANDERS,URBAN,,0.0,0.0,0.0,101,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,10,,,
8192700,APARTMENT,APARTMENT,,101.0,2,East Flanders,Flanders,9620,Bevegemkouter,2,FLANDERS,URBAN,,0.0,0.0,0.0,101,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,8,,,
8192701,APARTMENT,APARTMENT,,126.0,2,East Flanders,Flanders,9620,Bevegemkouter,,FLANDERS,URBAN,,0.0,0.0,0.0,126,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,,,True,49
8192703,APARTMENT,APARTMENT,,106.0,2,East Flanders,Flanders,9620,Bevegemkouter,1,FLANDERS,URBAN,,0.0,0.0,0.0,106,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,10,,,
8192704,APARTMENT,APARTMENT,,106.0,2,East Flanders,Flanders,9620,Bevegemkouter,1,FLANDERS,URBAN,,0.0,0.0,0.0,106,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,10,,,
8192705,APARTMENT,PENTHOUSE,,100.0,2,East Flanders,Flanders,9620,Bevegemkouter,3,FLANDERS,URBAN,,0.0,0.0,0.0,100,,,,,AS_NEW,2020,2,True,,,True,INSTALLED,7,,,
8192751,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Beversesteenweg,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,3,,,,,INSTALLED,,,True,74
8192752,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,3,,,,,INSTALLED,,,True,74
8192753,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2019,3,,,,,INSTALLED,,,True,74
8192754,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,3,,,,,INSTALLED,,,True,74
8192755,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192757,HOUSE,HOUSE,270000,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192758,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192759,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192760,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192761,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192762,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192763,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192764,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192765,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192766,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192767,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192768,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192769,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192770,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192771,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192772,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2019,2,,,,,INSTALLED,,,True,74
8192773,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2019,2,,,,,INSTALLED,,,True,74
8192774,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8192775,HOUSE,HOUSE,,,3,West Flanders,Flanders,8800,Rozendaalstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,,,,,,GOOD,2018,2,,,,,INSTALLED,,,True,74
8193716,HOUSE,BUNGALOW,,61.0,2,West Flanders,Flanders,8420,bredeweg,,FLANDERS,,,0.0,0.0,0.0,61,,,,,AS_NEW,2003,,,NON_FLOOD_ZONE,,,,,,True,
8193719,HOUSE,HOUSE,,176.0,5,West Flanders,Flanders,8420,nieuwe steenweg,,FLANDERS,,,0.0,0.0,0.0,176,,,,,JUST_RENOVATED,1955,,,NON_FLOOD_ZONE,,,,18,,True,28
8193720,APARTMENT,APARTMENT,,65.0,2,West Flanders,Flanders,8420,goethehelling,,FLANDERS,,,0.0,0.0,0.0,65,,,,,,1976,,,NON_FLOOD_ZONE,,,,,,True,
8193721,HOUSE,BUNGALOW,,63.0,3,West Flanders,Flanders,8420,bredeweg,,FLANDERS,URBAN,,0.0,0.0,0.0,63,,,,,AS_NEW,1991,,,NON_FLOOD_ZONE,,,,,,True,
8193723,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8420,bredeweg,1,FLANDERS,COUNTRY,,0.0,0.0,0.0,,,,,,,,,,NON_FLOOD_ZONE,,,,,,,
8193727,APARTMENT,APARTMENT,,,2,West Flanders,Flanders,8420,,1,FLANDERS,,,,,,,,,,,,2018,,True,,GAS,,INSTALLED,,,True,
8193769,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8620,Dienstweg Havengeul,,FLANDERS,,,0.0,0.0,0.0,,,,,True,AS_NEW,2008,,True,NON_FLOOD_ZONE,ELECTRIC,True,INSTALLED,,,True,
8193780,APARTMENT,APARTMENT,,,1,West Flanders,Flanders,8620,Albert I Laan - Elisalaan,4,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,,,,True,,2020,,True,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,True,
8193857,APARTMENT,APARTMENT,290000,90.0,2,,,03500,,,,,,,,,90,,,,True,AS_NEW,2020,,,,,,,,,,
8194004,HOUSE,HOUSE,,141.0,3,East Flanders,Flanders,9000,Peerstraat,,FLANDERS,,,0.0,0.0,0.0,141,,,True,True,AS_NEW,1959,,,NON_FLOOD_ZONE,,,,,,True,
8195280,HOUSE,HOUSE,,357.0,5,Flemish Brabant,Flanders,3000,Rijdende Artillerielaan,,FLANDERS,,,0.0,0.0,0.0,357,,,,,,2013,2,,NON_FLOOD_ZONE,GAS,True,HYPER_EQUIPPED,,,,
8197406,HOUSE,HOUSE,,,3,East Flanders,Flanders,9940,Pelikaanstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,1984,4,,NON_FLOOD_ZONE,ELECTRIC,True,INSTALLED,,,,
8197858,HOUSE,HOUSE,,198.0,3,Liège,Wallonie,4577,Route de Limet,,WALLONIE,,,0.0,0.0,0.0,198,,,True,,GOOD,,4,,,FUELOIL,True,INSTALLED,,,True,1300
8198060,APARTMENT,APARTMENT,,78.0,2,West Flanders,Flanders,8300,,,FLANDERS,,,,,,78,,,True,,AS_NEW,1978,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
8198088,HOUSE,HOUSE,,160.0,3,East Flanders,Flanders,9000,Albert Schweitzerstraat,,FLANDERS,,,0.0,0.0,0.0,160,,,,,GOOD,2019,,,,,,,,,,
8198091,APARTMENT,APARTMENT,,70.0,1,West Flanders,Flanders,8530,Zuidstraat,2,FLANDERS,,,0.0,0.0,0.0,70,,,,,,2016,2,,NON_FLOOD_ZONE,,True,,,,True,
8198163,APARTMENT,APARTMENT,,61.0,1,West Flanders,Flanders,8370,De Smet De Naeyerlaan,1,FLANDERS,URBAN,,0.0,0.0,0.0,61,,,,,AS_NEW,2002,,True,,GAS,True,INSTALLED,,,,
8198184,HOUSE,HOUSE,,,3,West Flanders,Flanders,8380,Sint Lenardsstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,NON_FLOOD_ZONE,,,,,,,
8198828,HOUSE,VILLA,,180.0,4,Liège,Wallonie,4130,,,WALLONIE,,,,,,180,,,,True,AS_NEW,,4,,,FUELOIL,True,HYPER_EQUIPPED,,,,
8199413,HOUSE,HOUSE,,200.0,5,Hainaut,Wallonie,7070,,,WALLONIE,,,,,,200,,,,,,2019,2,,,,,,,,,
8199545,APARTMENT,SERVICE_FLAT,235000,52.0,1,Flemish Brabant,Flanders,3300,Raeymaeckersvest SF 01.74,1,FLANDERS,,,0.0,0.0,0.0,52,,,,,GOOD,2014,,True,NON_FLOOD_ZONE,,,,,,,
8199553,HOUSE,VILLA,100000,,3,Hainaut,Wallonie,7712,Rue Michel Christiaens,,WALLONIE,COUNTRY,,0.0,0.0,0.0,,,True,,True,AS_NEW,2011,3,,,GAS,True,INSTALLED,,,,
8200290,APARTMENT,APARTMENT,,61.0,1,West Flanders,Flanders,8400,Stroombanklaan,,FLANDERS,,,0.0,0.0,0.0,61,,,,,,1995,2,,NON_FLOOD_ZONE,,True,,,,True,
8200362,HOUSE,VILLA,,281.0,5,Walloon Brabant,Wallonie,1325,,,WALLONIE,,,,,,281,,,,,AS_NEW,2009,4,,NON_FLOOD_ZONE,FUELOIL,True,INSTALLED,18,,True,
8200386,APARTMENT,APARTMENT,160000,110.0,3,West Flanders,Flanders,8530,Kortrijksesteenweg,,FLANDERS,,,0.0,0.0,0.0,110,,,,,AS_NEW,1995,,,NON_FLOOD_ZONE,ELECTRIC,True,,10,,True,
8200440,APARTMENT,APARTMENT,,97.0,3,West Flanders,Flanders,8620,Lombardsijdestraat,,FLANDERS,,,0.0,0.0,0.0,97,,,True,,AS_NEW,1990,,,NON_FLOOD_ZONE,ELECTRIC,True,INSTALLED,,,,
8200463,APARTMENT,GROUND_FLOOR,,84.0,2,Limburg,Flanders,3680,Olmenweg,,FLANDERS,,,0.0,0.0,0.0,84,,,,,,,,True,,,,,,,True,24
8201660,HOUSE,HOUSE,,180.0,4,Liège,Wallonie,4877,,,WALLONIE,,,,,,180,,True,,True,TO_RENOVATE,1850,3,,,FUELOIL,,,,,,
8201661,HOUSE,HOUSE,,300.0,6,Liège,Wallonie,4600,,,WALLONIE,,,,,,300,,True,True,True,TO_RENOVATE,,3,,,FUELOIL,,,14,,,
8202067,HOUSE,HOUSE,,702.0,6,West Flanders,Flanders,8400,Nieuwpoortsesteenweg,,FLANDERS,URBAN,,0.0,0.0,0.0,702,,,True,,TO_RENOVATE,,4,,NON_FLOOD_ZONE,GAS,True,,,,True,3278
8202320,HOUSE,HOUSE,,151.0,3,West Flanders,Flanders,8420,,,FLANDERS,,,,,,151,,,,,AS_NEW,2011,,,NON_FLOOD_ZONE,,,,8,,True,
8203755,APARTMENT,APARTMENT,,42.0,1,West Flanders,Flanders,8660,Hendrik Consciencelaan,1,FLANDERS,,,0.0,0.0,0.0,42,,,,,AS_NEW,1978,2,,,,,INSTALLED,,,,
8203809,HOUSE,HOUSE,,,3,Flemish Brabant,Flanders,1800,Spreeuwenhoek,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,GAS,True,,,,,
8204555,APARTMENT,APARTMENT,,100.0,3,West Flanders,Flanders,8420,Delacenseriestraat,2,FLANDERS,,,0.0,0.0,0.0,100,,,True,,GOOD,2004,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
8204876,APARTMENT,FLAT_STUDIO,,,,West Flanders,Flanders,8670,Koninklijke Baan,6,FLANDERS,,,0.0,0.0,0.0,,,,True,,TO_BE_DONE_UP,1977,,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,,
8206191,APARTMENT,APARTMENT,,77.0,2,Antwerp,Flanders,2100,Van Strijdoncklaan,2,FLANDERS,,,0.0,0.0,0.0,77,,,,,,2019,4,True,NON_FLOOD_ZONE,GAS,True,SEMI_EQUIPPED,,,True,25
8206192,APARTMENT,APARTMENT,246875,105.0,2,Antwerp,Flanders,2100,Van Strijdoncklaan,2,FLANDERS,,,0.0,0.0,0.0,105,,,,,,2019,4,True,,GAS,True,SEMI_EQUIPPED,,,True,23
8206699,APARTMENT,APARTMENT,344410,111.0,2,Flemish Brabant,Flanders,1500,Hooiblok,1,FLANDERS,,,0.0,0.0,0.0,111,,,,,AS_NEW,,2,True,,,,INSTALLED,,,True,114
8206700,APARTMENT,APARTMENT,,77.0,2,West Flanders,Flanders,8400,Violierenlaan,1,FLANDERS,,,0.0,0.0,0.0,77,,,,,GOOD,2007,2,True,NON_FLOOD_ZONE,,True,INSTALLED,,,,
8206776,APARTMENT,APARTMENT,,60.0,1,West Flanders,Flanders,8470,Camiel Adriaensstraat,,FLANDERS,,,0.0,0.0,0.0,60,,,,,GOOD,2019,2,,,,,,,,,
